Data;Nome_Horus;Visto_Horus;id
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  50 MG/ML XAROPE  100 ML ;SIM;270
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  50 MG/ML XAROPE  100 ML ;SIM;271
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  50 MG/ML XAROPE  100 ML ;SIM;272
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  50 MG/ML XAROPE  100 ML ;SIM;273
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  50 MG/ML XAROPE  100 ML ;SIM;274
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  50 MG/ML XAROPE  100 ML ;SIM;275
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  50 MG/ML XAROPE  100 ML ;SIM;276
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  50 MG/ML XAROPE  100 ML ;SIM;277
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  500 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;SIM;278
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  500 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;SIM;279
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  500 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;SIM;280
24/abr;ÁCIDO VALPRÓICO (VALPROATO DE SÓDIO)  500 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;SIM;281
24/abr;ÁCIDO ZOLEDRÔNICO 0,05 MG/ML SOLUÇÃO INJETÁVEL 100 ML ;SIM;282
24/abr;ÁCIDO ZOLEDRÔNICO 0,05 MG/ML SOLUÇÃO INJETÁVEL 100 ML ;SIM;283
24/abr;ÁCIDO ZOLEDRÔNICO 0,05 MG/ML SOLUÇÃO INJETÁVEL 100 ML ;SIM;284
24/abr;ÁCIDO ZOLEDRÔNICO 0,05 MG/ML SOLUÇÃO INJETÁVEL 100 ML ;SIM;285
24/abr;ÁCIDO ZOLEDRÔNICO 0,05 MG/ML SOLUÇÃO INJETÁVEL 100 ML ;SIM;286
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;287
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;288
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;289
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;290
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;291
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;292
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;293
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;294
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;295
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;296
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;297
24/abr;ÁCIDO ZOLEDRÔNICO 4 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 5 ML;SIM;298
24/abr;ÁCIDO 2,3-DIMETILSUCÍNICO 75 MG CÁPSULA ;SIM;299
24/abr;ÁCIDOS GRAXOS ESSENCIAIS, COMPOSTO DOS ÁCIDOS CAPRÍLICO, CÁPRICO, LÁURICO, MANTEIGA DE KARITÉ, ÓLEO DE OLIVA, GLICERINA, EXTRATO DE COCO LOÇÃO 240ML;;300
24/abr;ÁCIDOS GRAXOS ESSENCIAIS SOLUÇÃO 100 ML;;301
24/abr;ÁCIDOS GRAXOS ESSENCIAIS SOLUÇÃO 1000 ML;;302
24/abr;ÁCIDOS GRAXOS ESSENCIAIS SOLUÇÃO 200 ML;;303
24/abr;ÁCIDOS GRAXOS ESSENCIAIS SOLUÇÃO 250 ML;;304
24/abr;ÁCIDOS GRAXOS POLIINSATURADOS MARINHOS 1000 MG CÁPSULA ;;305
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;306
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;307
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;308
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;309
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;310
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;311
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;312
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;313
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;314
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;315
19/abr;ACITRETINA 10 MG CÁPSULA ;Sim;316
19/abr;ACITRETINA 25 MG CAP GRUPO 1.B ;"NÃO ""GRUPO 1.B"" NÃO ESPECIFICADO";317
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;318
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;319
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;320
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;321
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;322
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;323
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;324
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;325
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;326
19/abr;ACITRETINA 25 MG CÁPSULA ;Sim;327
24/abr;ADALIMUMABE (BIOSSIMILAR A) 40 MG/ML SOL INJ (SER PREENC) ;Sim ;328
24/abr;ADALIMUMABE (BIOSSIMILAR B) 40 MG/ML SOL INJ (SER PREENC) ;Sim ;329
24/abr;ADALIMUMABE 20 MG SOLUÇÃO INJETÁVEL;Sim;330
24/abr;ADALIMUMABE 40 MG/ML SOL INJ (FR-AMP);Sim ;331
24/abr;ADALIMUMABE 40 MG/ML SOL INJ (SER PREENC) ;Sim ;332
24/abr;ADALIMUMABE 40 MG/ML SOLUÇÃO INJETÁVEL E;Sim ;333
24/abr;ADALIMUMABE 40 MG/ML SOLUÇÃO INJETÁVEL E;Sim ;334
24/abr;ADALIMUMABE 80 MG SOLUÇÃO INJETÁVEL ELENCO ESTADUAL ;NÃO ;335
24/abr;ADEFOVIR 10 MG COMP GRUPO 1.A;;336
25/abr;ADEFOVIR 10 MG COMPRIMIDO ELENCO ESTADUAL ;;337
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;338
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;339
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;340
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;341
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;342
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;343
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;344
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;345
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;346
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;347
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;348
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;349
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;350
24/abr;ADENOSINA, FOSFATO 3 MG/ML SOLUÇÃO INJETÁVEL 2 ML;Sim;351
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG CÁPSULA ;Sim;352
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG CÁPSULA ;Sim;353
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG COMPRIMIDO;Sim;354
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG COMPRIMIDO;Sim;355
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG COMPRIMIDO;Sim;356
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG COMPRIMIDO;Sim;357
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG COMPRIMIDO;Sim;358
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG COMPRIMIDO;Sim;359
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 100 MG COMPRIMIDO;Sim;360
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 300 MG CÁPSULA ;Sim;361
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 300 MG CÁPSULA ;Sim;362
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 500MG CÁPSULA ;Sim;363
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 500MG CÁPSULA ;Sim;364
24/abr;AESCULUS HIPPOCASTANUM L. (CASTANHA DA ÍNDIA) 500MG CÁPSULA ;Sim;365
24/abr;AFATINIBE DIMALEATO 40 MG COMPRIMIDO;Sim;366
24/abr;AFLIBERCEPT  40 MG/ML SOLUÇÃO INJETÁVEL 0,278  ML;Sim;367
24/abr;AFLIBERCEPTE 40 MG/ML SOLUÇÃO INJETÁVEL;Sim;368
24/abr;AFLIBERCEPTE 40 MG/ML SOLUÇÃO INJETÁVEL;Sim;369
24/abr;AFLIBERCEPTE 40 MG/ML SOLUÇÃO INJETÁVEL;Sim;370
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;371
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;372
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;373
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;374
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;375
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;376
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;377
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;378
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;379
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;380
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;381
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;382
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;383
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;384
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;385
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;386
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;387
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;388
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;389
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;390
24/abr;AGOMELATINA 25 MG COMPRIMIDO;Sim;391
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;392
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;393
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;394
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;395
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;396
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;397
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;398
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;399
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;400
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;401
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;402
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;403
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;404
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;405
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;406
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;407
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;408
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;409
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;410
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;411
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;412
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;413
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;414
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;415
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;416
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;417
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;418
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;419
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;420
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;421
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;422
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;423
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;424
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;425
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;426
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;427
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;428
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;429
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;430
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;431
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;432
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;433
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;434
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;435
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;436
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;437
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;438
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;439
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;440
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;441
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;442
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;443
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;444
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;445
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;446
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;447
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;448
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;449
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;450
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;451
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;452
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;453
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL;Sim;454
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;455
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;456
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;457
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;458
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;459
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;460
25/abr;ÁGUA DESTILADA SOLUÇÃO INJETÁVEL ;Sim;461
20/abr;"ALANTOINA, ALOE VERA, ÁCIDOS GRAXOS ESSENCIAIS, VITAMINA ""A"" E ""E"" GEL CREME 100 G";Sim;462
20/abr;ALBENDAZOL 200 MG COMPRIMIDO;SIM;463
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;464
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;465
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;466
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;467
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;468
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;469
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;470
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;471
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;472
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;473
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;474
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;475
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;476
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;477
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;478
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;479
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;480
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  10 ML;SIM;481
20/abr;ALBENDAZOL 40 MG/ML SUSPENSÃO ORAL  20 ML;SIM;482
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;483
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;484
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;485
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;486
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;487
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;488
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;489
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;490
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;491
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;492
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;493
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;494
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;495
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;496
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;497
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;498
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;499
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;500
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;501
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;502
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;503
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;504
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;505
24/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;506
25/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;507
25/abr;ALBENDAZOL 400 MG COMPRIMIDO MASTIGÁVEL;SIM;508
25/abr;ALBUMINA HUMANA 10 % SOLUÇÃO INJETÁVEL  50 ML;SIM;509
25/abr;ALBUMINA HUMANA 20 % SOL INJ (FR-AMP) COM EQUIPO 50 ML;SIM;510
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;511
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;512
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;513
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;514
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;515
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;516
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;517
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;518
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;519
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;520
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;521
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;522
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;523
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;524
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;525
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;526
25/abr;ALBUMINA HUMANA 20 % SOLUÇÃO INJETÁVEL 50 ML;SIM;527
25/abr;ALCAFTADINA 2,5 MG/ML SOLUÇÃO OFTÁLMICA 3 ML;SIM;528
25/abr;ALCATRÃO MINERAL 1% POMADA;SIM;529
25/abr;ÁLCOOL ETÍLICO >99 % SOLUÇÃO INJETÁVEL 10 ML;SIM;530
25/abr;ÁLCOOL ETÍLICO 99,5 % SOLUÇÃO 1000 ML;SIM;531
25/abr;ÁLCOOL POLIVINÍLICO + POVIDONA 14 MG + 6 MG/ML SOLUÇÃO OFTÁLMICA 0,4 ML;SIM;532
25/abr;ALECTINIBE 150 MG CÁPSULA ;SIM;533
25/abr;ALENDRONATO DE SÓDIO + CARBONATO DE CÁLCIO + COLECALCIFEROL 70 MG + 500 MG + 200 UI COMPRIMIDO;SIM;534
25/abr;ALENDRONATO DE SÓDIO + CARBONATO DE CÁLCIO + COLECALCIFEROL 70 MG + 500 MG + 200 UI COMPRIMIDO;SIM;535
;ALENDRONATO DE SÓDIO + COLECALCIFEROL 70 MG + 2.800 UI COMPRIMIDO;;536
25/abr;ALENDRONATO DE SÓDIO + COLECALCIFEROL 70 MG + 5.600 UI COMPRIMIDO;SIM;537
25/abr;ALENDRONATO DE SÓDIO  10 MG COMPRIMIDO;SIM;538
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;539
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;540
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;541
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;542
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;543
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;544
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;545
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;546
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;547
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;548
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;549
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;550
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;551
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;552
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;553
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;554
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;555
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;556
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;557
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;558
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;559
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;560
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;561
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;562
25/abr;ALENDRONATO DE SÓDIO  70 MG COMPRIMIDO;SIM;563
