"id_vmpp";"codigo_obm";"nome_vmp";"vmp_nome";"qtd_vmp";"un_qtd_vmp";"catmats"
"576344";"@brasil98367569476";"Ácido Alendrônico 70 mg comprimido e Carbonato de Cálcio 1,25 g (Cálcio 500 mg) + Colecalciferol 200 unidades internacionais comprimido x 64 comprimidos";"Ácido Alendrônico 70 mg comprimido e Carbonato de Cálcio 1,25 g (Cálcio 500 mg) + Colecalciferol 200 unidades internacionais comprimido";"64,000";"comprimido";
"576347";"@brasil87667305105";"Ácido Alendrônico 70 mg comprimido x 12 comprimidos";"Ácido Alendrônico 70 mg comprimido";"12,000";"comprimido";"9 - BR0269462U0042"
"576365";"@brasil50419382708";"Ácido Alendrônico 70 mg comprimido x 2 comprimidos";"Ácido Alendrônico 70 mg comprimido";"2,000";"comprimido";"10 - BR0269462U0042"
"576366";"@brasil25923549350";"Ácido Alendrônico 70 mg comprimido x 200 comprimidos";"Ácido Alendrônico 70 mg comprimido";"200,000";"comprimido";"11 - BR0269462U0042"
"576367";"@brasil35903336542";"Ácido Alendrônico 70 mg comprimido x 300 comprimidos";"Ácido Alendrônico 70 mg comprimido";"300,000";"comprimido";"12 - BR0269462U0042"
"576368";"@brasil99457448509";"Ácido Alendrônico 70 mg comprimido x 4 comprimidos";"Ácido Alendrônico 70 mg comprimido";"4,000";"comprimido";"13 - BR0269462U0042"
"576369";"@brasil16595206080";"Ácido Alendrônico 70 mg comprimido x 70 comprimidos";"Ácido Alendrônico 70 mg comprimido";"70,000";"comprimido";"14 - BR0269462U0042"
"576370";"@brasil58553621897";"Ácido Alendrônico 70 mg comprimido x 8 comprimidos";"Ácido Alendrônico 70 mg comprimido";"8,000";"comprimido";"15 - BR0269462U0042"
"576371";"@brasil40552570646";"Ácido Ascórbico 1 g + Arginina 1 g comprimido efervescente x 10 comprimidos";"Ácido Ascórbico 1 g + Arginina 1 g comprimido efervescente";"10,000";"comprimido";
"576372";"@brasil22812712958";"Ácido Ascórbico 1 g + Arginina 1 g comprimido efervescente x 16 comprimidos";"Ácido Ascórbico 1 g + Arginina 1 g comprimido efervescente";"16,000";"comprimido";
"576665";"@brasil17498510331";"Ácido ascórbico 1 g + Carbonato de Cálcio 625 mg + Colecalciferol 400 unidades internacionais + Piridoxina 2 mg comprimido efervescente x 10 comprimidos";;"10,000";"comprimido";
"576373";"@brasil81580052361";"Ácido Ascórbico 1 g + Citrato de Zinco 10 mg comprimido efervescente x 10 comprimidos";"Ácido Ascórbico 1 g + Citrato de Zinco 10 mg comprimido efervescente";"10,000";"comprimido";
"576374";"@brasil58878196746";"Ácido Ascórbico 1 g + Citrato de Zinco 10 mg comprimido efervescente x 30 comprimidos";"Ácido Ascórbico 1 g + Citrato de Zinco 10 mg comprimido efervescente";"30,000";"comprimido";
"576375";"@brasil52521068864";"Ácido Ascórbico 1 g + Glicose 5 g granulado x 10 envelopes";"Ácido Ascórbico 1 g + Glicose 5 g granulado";"10,000";"envelope";
"576376";"@brasil64265464449";"Ácido Ascórbico 1 g + Glicose 5 g granulado x 50 envelopes";"Ácido Ascórbico 1 g + Glicose 5 g granulado";"50,000";"envelope";
"576377";"@brasil80747470567";"Ácido Ascórbico 1 g comprimido efervescente x 10 comprimidos";"Ácido Ascórbico 1 g comprimido efervescente";"10,000";"comprimido";
"576378";"@brasil12735853199";"Ácido Ascórbico 1 g comprimido efervescente x 30 comprimidos";"Ácido Ascórbico 1 g comprimido efervescente";"30,000";"comprimido";
"576379";"@brasil12141831664";"Ácido Ascórbico 1 g/5 mL solução para injeção; ampola x 50 ampolas";"Ácido Ascórbico 1 g/5 mL solução para injeção; ampola";"50,000";"ampola";
"576380";"@brasil68108823080";"Ácido Ascórbico 2 g comprimido efervescente x 10 comprimidos";"Ácido Ascórbico 2 g comprimido efervescente";"10,000";"comprimido";
"576391";"@brasil74022916331";"Ácido Ascórbico 200 mg/mL solução oral x 20 mL";"Ácido Ascórbico 200 mg/mL solução oral";"20,000";"mL (Mililitro)";
"576411";"@brasil84544308594";"Ácido Ascórbico 200 mg/mL solução oral x 30 mL";"Ácido Ascórbico 200 mg/mL solução oral";"30,000";"mL (Mililitro)";
"576421";"@brasil21327394299";"Ácido Ascórbico 250 mg comprimido vaginal x 6 comprimidos";"Ácido Ascórbico 250 mg comprimido vaginal";"6,000";"comprimido";
"576422";"@brasil32352616924";"Ácido Ascórbico 500 mg + Arginina 500 mg comprimido efervescente x 16 comprimidos";"Ácido Ascórbico 500 mg + Arginina 500 mg comprimido efervescente";"16,000";"comprimido";
"576443";"@brasil71579581241";"Ácido Ascórbico 500 mg + Carbonato de Cálcio 600 mg comprimido efervescente x 10 comprimidos";"Ácido Ascórbico 500 mg + Carbonato de Cálcio 600 mg comprimido efervescente";"10,000";"comprimido";
"576447";"@brasil44945188344";"Ácido Ascórbico 500 mg cápsula de liberação prolongada x 20 cápsulas";"Ácido Ascórbico 500 mg cápsula de liberação prolongada";"20,000";"cápsula";
"576444";"@brasil55640211720";"Ácido Ascórbico 500 mg comprimido de liberação prolongada x 10 comprimidos";"Ácido Ascórbico 500 mg comprimido de liberação prolongada";"10,000";"comprimido";
"576445";"@brasil51923392953";"Ácido Ascórbico 500 mg comprimido de liberação prolongada x 30 comprimidos";"Ácido Ascórbico 500 mg comprimido de liberação prolongada";"30,000";"comprimido";
"576446";"@brasil13369399970";"Ácido Ascórbico 500 mg comprimido x 20 comprimidos";"Ácido Ascórbico 500 mg comprimido";"20,000";"comprimido";
"576448";"@brasil85617421917";"Ácido Ascórbico 500 mg/5 mL solução para injeção; ampola x 100 ampolas";"Ácido Ascórbico 500 mg/5 mL solução para injeção; ampola";"100,000";"ampola";
"576449";"@brasil14280505603";"Ácido Ascórbico 500 mg/5 mL solução para injeção; ampola x 120 ampolas";"Ácido Ascórbico 500 mg/5 mL solução para injeção; ampola";"120,000";"ampola";
"576450";"@brasil49462882745";"Ácido Ascórbico 500 mg/5 mL solução para injeção; ampola x 50 ampolas";"Ácido Ascórbico 500 mg/5 mL solução para injeção; ampola";"50,000";"ampola";
"576451";"@brasil95173025106";"Ácido Azeláico 150 mg/g gel x 15 g";"Ácido Azeláico 150 mg/g gel";"15,000";"g (Grama)";
"576452";"@brasil52197969209";"Ácido Azeláico 150 mg/g gel x 30 g";"Ácido Azeláico 150 mg/g gel";"30,000";"g (Grama)";
"576459";"@brasil78116106671";"Ácido Azeláico 200 mg/g creme x 30 g";"Ácido Azeláico 200 mg/g creme";"30,000";"g (Grama)";
"576460";"@brasil51157268663";"Ácido Bórico 30 mg/g + Ácido Salicílico 3,52 mg/g + Enxofre 176 mg/g + Óxido de Zinco 117,3 mg/g pó x 100 g";"Ácido Bórico 30 mg/g + Ácido Salicílico 3,52 mg/g + Enxofre 176 mg/g + Óxido de Zinco 117,3 mg/g pó";"100,000";"g (Grama)";
"576467";"@brasil41070614665";"Ácido Bórico 30 mg/g + Ácido Salicílico 3,52 mg/g + Enxofre 176 mg/g + Óxido de Zinco 117,3 mg/g pó x 200 g";"Ácido Bórico 30 mg/g + Ácido Salicílico 3,52 mg/g + Enxofre 176 mg/g + Óxido de Zinco 117,3 mg/g pó";"200,000";"g (Grama)";
"576666";"@brasil97837444877";"Ácido Épsilon-Aminocaproico 1 g/20 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Ácido Épsilon-Aminocaproico 1 g/20 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"576667";"@brasil11831029195";"Ácido Épsilon-Aminocaproico 100 mg/mL xarope x 60 mL";;"60,000";"mL (Mililitro)";
"576668";"@brasil70820626047";"Ácido Épsilon-Aminocaproico 25 mg/mL + Benzoato de Sódio 50 mg/mL + Guaifenesina 10 mg/mL + Cloreto de Amônio 10 mg/mL xarope x 100 mL";"Ácido Épsilon-Aminocaproico 25 mg/mL + Benzoato de Sódio 50 mg/mL + Guaifenesina 10 mg/mL + Cloreto de Amônio 10 mg/mL xarope";"100,000";"mL (Mililitro)";
"576669";"@brasil24104912653";"Ácido Épsilon-Aminocaproico 4 g/20 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Ácido Épsilon-Aminocaproico 4 g/20 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"576670";"@brasil19347426885";"Ácido Épsilon-Aminocaproico 500 mg comprimido x 300 comprimidos";"Ácido Épsilon-Aminocaproico 500 mg comprimido";"300,000";"comprimido";
"576671";"@brasil38133716343";"Ácido Épsilon-Aminocaproico 500 mg comprimido x 36 comprimidos";"Ácido Épsilon-Aminocaproico 500 mg comprimido";"36,000";"comprimido";
"576490";"@brasil10699350770";"Ácido Fólico 0,2 mg/mL solução oral x 3 L";"Ácido Fólico 0,2 mg/mL solução oral";"3,000";"L (Litro)";
"576491";"@brasil22412350031";"Ácido Fólico 0,2 mg/mL solução oral x 30 mL";"Ácido Fólico 0,2 mg/mL solução oral";"30,000";"mL (Mililitro)";
"576492";"@brasil12432690876";"Ácido Fólico 2 mg comprimido x 20 comprimidos";"Ácido Fólico 2 mg comprimido";"20,000";"comprimido";
"576493";"@brasil37544379244";"Ácido Fólico 2 mg comprimido x 30 comprimidos";"Ácido Fólico 2 mg comprimido";"30,000";"comprimido";
"576494";"@brasil70836311493";"Ácido Fólico 400 microgramas + Dextroalfatocoferol 10 mg cápsula x 90 cápsulas";"Ácido Fólico 400 microgramas + Dextroalfatocoferol 10 mg cápsula";"90,000";"cápsula";
"576495";"@brasil79915214265";"Ácido Fólico 5 mg + Ácido Ascórbico 100 mg comprimido x 20 comprimidos";"Ácido Fólico 5 mg + Ácido Ascórbico 100 mg comprimido";"20,000";"comprimido";
"576496";"@brasil34219863239";"Ácido Fólico 5 mg comprimido x 1.005 comprimidos";"Ácido Fólico 5 mg comprimido";"1005,000";"comprimido";
"576497";"@brasil72125562070";"Ácido Fólico 5 mg comprimido x 100 comprimidos";"Ácido Fólico 5 mg comprimido";"100,000";"comprimido";
"576498";"@brasil63596360013";"Ácido Fólico 5 mg comprimido x 20 comprimidos";"Ácido Fólico 5 mg comprimido";"20,000";"comprimido";
"576499";"@brasil50915407929";"Ácido Fólico 5 mg comprimido x 30 comprimidos";"Ácido Fólico 5 mg comprimido";"30,000";"comprimido";
"576500";"@brasil22555783737";"Ácido Fólico 5 mg comprimido x 40 comprimidos";"Ácido Fólico 5 mg comprimido";"40,000";"comprimido";
"576501";"@brasil35014834676";"Ácido Fólico 5 mg comprimido x 400 comprimidos";"Ácido Fólico 5 mg comprimido";"400,000";"comprimido";
"576502";"@brasil91864928146";"Ácido Fólico 5 mg comprimido x 500 comprimidos";"Ácido Fólico 5 mg comprimido";"500,000";"comprimido";
"576503";"@brasil11758893976";"Ácido Fólico 5 mg comprimido x 60 comprimidos";"Ácido Fólico 5 mg comprimido";"60,000";"comprimido";
"576504";"@brasil51627313593";"Ácido Fólico 5 mg comprimido x 90 comprimidos";"Ácido Fólico 5 mg comprimido";"90,000";"comprimido";
"576505";"@brasil38840215575";"Ácido Fólico 5 mg/mL solução oral x 10 mL";"Ácido Fólico 5 mg/mL solução oral";"10,000";"mL (Mililitro)";
"576468";"@brasil40786286522";"Ácido Fusídico 20 mg/g + Acetato de Hidrocortisona 10 mg/g creme x 15 g";"Ácido Fusídico 20 mg/g + Acetato de Hidrocortisona 10 mg/g creme";"15,000";"g (Grama)";
"576478";"@brasil57262274797";"Ácido Fusídico 20 mg/g + Acetato de Hidrocortisona 10 mg/g creme x 30 g";"Ácido Fusídico 20 mg/g + Acetato de Hidrocortisona 10 mg/g creme";"30,000";"g (Grama)";
"576479";"@brasil52718781902";"Ácido Fusídico 20 mg/g + Acetato de Hidrocortisona 10 mg/g creme x 5 g";"Ácido Fusídico 20 mg/g + Acetato de Hidrocortisona 10 mg/g creme";"5,000";"g (Grama)";
"576480";"@brasil80493467511";"Ácido Fusídico 20 mg/g + Acetato de Hidrocortisona 10 mg/g creme x 60 g";"Ácido Fusídico 20 mg/g + Acetato de Hidrocortisona 10 mg/g creme";"60,000";"g (Grama)";
"576481";"@brasil63657625902";"Ácido Fusídico 20 mg/g + Valerato de Betametasona 1 mg/g creme x 15 g";"Ácido Fusídico 20 mg/g + Valerato de Betametasona 1 mg/g creme";"15,000";"g (Grama)";
"576482";"@brasil26772822930";"Ácido Fusídico 20 mg/g + Valerato de Betametasona 1 mg/g creme x 5 g";"Ácido Fusídico 20 mg/g + Valerato de Betametasona 1 mg/g creme";"5,000";"g (Grama)";
"576483";"@brasil69394235570";"Ácido Fusídico 20 mg/g creme x 10 g";"Ácido Fusídico 20 mg/g creme";"10,000";"g (Grama)";
"576484";"@brasil50916933854";"Ácido Fusídico 20 mg/g creme x 15 g";"Ácido Fusídico 20 mg/g creme";"15,000";"g (Grama)";
"576511";"@brasil66087828296";"Ácido Gamaminobutírico 10 mg/mL + Lisina 10 mg/mL + Tiamina 0,4 mg/mL + Piridoxina 0,8 mg/mL + Cálcio 0,8 mg/mL xarope x 100 mL";;"100,000";"mL (Mililitro)";
"576512";"@brasil45850369093";"Ácido Gamaminobutírico 200 mg/mL xarope x 100 mL";"Ácido Gamaminobutírico 200 mg/mL xarope";"100,000";"mL (Mililitro)";
"576513";"@brasil32946593349";"Ácido Gamaminobutírico 250 mg comprimido x 36 comprimidos";"Ácido Gamaminobutírico 250 mg comprimido";"36,000";"comprimido";
"576514";"@brasil37912162597";"Ácido Gamaminobutírico 50 mg + Lisina 50 mg + Tiamina 2 mg + Piridoxina 4 mg + Cálcio 4 mg comprimido x 20 comprimidos";"Ácido Gamaminobutírico 50 mg + Lisina 50 mg + Tiamina 2 mg + Piridoxina 4 mg + Cálcio 4 mg comprimido";"20,000";"comprimido";
"576515";"@brasil96878970262";"Ácido Hialurônico 2 mg/g creme x 10 g";"Ácido Hialurônico 2 mg/g creme";"10,000";"g (Grama)";
"576516";"@brasil95668754458";"Ácido Hialurônico 2 mg/g creme x 30 g";"Ácido Hialurônico 2 mg/g creme";"30,000";"g (Grama)";
"576517";"@brasil70166333347";"Ácido Ibandrônico 150 mg comprimido x 1 comprimido";"Ácido Ibandrônico 150 mg comprimido";"1,000";"comprimido";
"576518";"@brasil30863826103";"Ácido Ibandrônico 150 mg comprimido x 12 comprimidos";"Ácido Ibandrônico 150 mg comprimido";"12,000";"comprimido";
"576519";"@brasil98070341409";"Ácido Ibandrônico 150 mg comprimido x 18 comprimidos";"Ácido Ibandrônico 150 mg comprimido";"18,000";"comprimido";
"576520";"@brasil74565965976";"Ácido Ibandrônico 150 mg comprimido x 2 comprimidos";"Ácido Ibandrônico 150 mg comprimido";"2,000";"comprimido";
"576521";"@brasil59625535706";"Ácido Ibandrônico 150 mg comprimido x 24 comprimidos";"Ácido Ibandrônico 150 mg comprimido";"24,000";"comprimido";
"576522";"@brasil28265404706";"Ácido Ibandrônico 150 mg comprimido x 3 comprimidos";"Ácido Ibandrônico 150 mg comprimido";"3,000";"comprimido";
"576523";"@brasil66456899894";"Ácido Ibandrônico 150 mg comprimido x 6 comprimidos";"Ácido Ibandrônico 150 mg comprimido";"6,000";"comprimido";
"576524";"@brasil79064650109";"Ácido Ibandrônico 3 mg/3 mL solução para injeção; seringa preenchida x 1 seringa";"Ácido Ibandrônico 3 mg/3 mL solução para injeção; seringa preenchida";"1,000";"seringa";
"576532";"@brasil40204574824";"Ácido Mefenâmico 500 mg comprimido x 12 comprimidos";"Ácido Mefenâmico 500 mg comprimido";"12,000";"comprimido";
"576533";"@brasil95237241095";"Ácido Mefenâmico 500 mg comprimido x 120 comprimidos";"Ácido Mefenâmico 500 mg comprimido";"120,000";"comprimido";
"576534";"@brasil15430530261";"Ácido Mefenâmico 500 mg comprimido x 15 comprimidos";"Ácido Mefenâmico 500 mg comprimido";"15,000";"comprimido";
"576535";"@brasil24054706638";"Ácido Mefenâmico 500 mg comprimido x 24 comprimidos";"Ácido Mefenâmico 500 mg comprimido";"24,000";"comprimido";
"576536";"@brasil16720980593";"Ácido Mefenâmico 500 mg comprimido x 6 comprimidos";"Ácido Mefenâmico 500 mg comprimido";"6,000";"comprimido";
"576537";"@brasil73845556953";"Ácido Nalidíxico 50 mg/mL suspensão oral x 60 mL";"Ácido Nalidíxico 50 mg/mL suspensão oral";"60,000";"mL (Mililitro)";
"576538";"@brasil61171403737";"Ácido Nalidíxico 500 mg comprimido x 56 comprimidos";"Ácido Nalidíxico 500 mg comprimido";"56,000";"comprimido";
"576539";"@brasil24421803618";"Ácido Nalidíxico 500 mg comprimido x 80 comprimidos";"Ácido Nalidíxico 500 mg comprimido";"80,000";"comprimido";
"576540";"@brasil73525959728";"Ácido Nicotínico 1 g comprimido de liberação prolongada x 30 comprimidos";"Ácido Nicotínico 1 g comprimido de liberação prolongada";"30,000";"comprimido";
"576556";"@brasil65284045816";"Ácido Nicotínico 500 mg comprimido de liberação prolongada x 30 comprimidos";"Ácido Nicotínico 500 mg comprimido de liberação prolongada";"30,000";"comprimido";
"576557";"@brasil64339526116";"Ácido Nicotínico 750 mg comprimido de liberação prolongada x 30 comprimidos";"Ácido Nicotínico 750 mg comprimido de liberação prolongada";"30,000";"comprimido";
"576558";"@brasil55124503401";"Ácido Salicílico 100 mg/mL solução x 5 mL";"Ácido Salicílico 100 mg/mL solução";"5,000";"mL (Mililitro)";
"576559";"@brasil47729985101";"Ácido Salicílico 165 mg/mL + Ácido Láctico 145,2 mg/mL solução x 15 mL";"Ácido Salicílico 170 mg/mL + Ácido Láctico 150 mg/mL solução tópica";"15,000";"mL (Mililitro)";
"576560";"@brasil68554243198";"Ácido Salicílico 20 mg/mL + Coaltar 8,5 mg/mL xampu x 120 mL";"Ácido Salicílico 20 mg/mL + Coaltar 8,5 mg/mL xampu";"120,000";"mL (Mililitro)";
"576561";"@brasil26425896622";"Ácido Salicílico 270 mg/g gel x 20 g";"Ácido Salicílico 270 mg/g gel";"20,000";"g (Grama)";
"576562";"@brasil94964388136";"Ácido Salicílico 280 mg/g pasta x 156 g";"Ácido Salicílico 280 mg/g pasta";"156,000";"g (Grama)";
"576569";"@brasil39159334162";"Ácido Salicílico 30 mg/g + Enxofre 100 mg/g sabonete x 100 g";"Ácido Salicílico 30 mg/g + Enxofre 100 mg/g sabonete";"100,000";"g (Grama)";
"576570";"@brasil16730213312";"Ácido Salicílico 30 mg/g + Enxofre 100 mg/g sabonete x 80 g";"Ácido Salicílico 30 mg/g + Enxofre 100 mg/g sabonete";"80,000";"g (Grama)";
"576571";"@brasil64027358479";"Ácido Salicílico 30 mg/mL + Enxofre 30 mg/mL solução x 120 mL";"Ácido Salicílico 30 mg/mL + Enxofre 30 mg/mL solução";"120,000";"mL (Mililitro)";
"576572";"@brasil71147512294";"Ácido Tióctico 600 mg comprimido x 30 comprimidos";"Ácido Tióctico 600 mg comprimido";"30,000";"comprimido";
"576573";"@brasil64657796755";"Ácido Tranexâmico 250 mg comprimido x 12 comprimidos";"Ácido Tranexâmico 250 mg comprimido";"12,000";"comprimido";
"576574";"@brasil89945006591";"Ácido Tranexâmico 250 mg comprimido x 24 comprimidos";"Ácido Tranexâmico 250 mg comprimido";"24,000";"comprimido";
"576575";"@brasil25796593051";"Ácido Tranexâmico 250 mg/5 mL solução para injeção; ampola x 100 ampolas";"Ácido Tranexâmico 250 mg/5 mL solução para injeção; ampola";"100,000";"ampola";
"576576";"@brasil26684002638";"Ácido Tranexâmico 250 mg/5 mL solução para injeção; ampola x 5 ampolas";"Ácido Tranexâmico 250 mg/5 mL solução para injeção; ampola";"5,000";"ampola";
"576577";"@brasil26696670433";"Ácido Tranexâmico 250 mg/5 mL solução para injeção; ampola x 50 ampolas";"Ácido Tranexâmico 250 mg/5 mL solução para injeção; ampola";"50,000";"ampola";
"576578";"@brasil74326730509";"Ácido Tranexâmico 500 mg comprimido x 12 comprimidos";"Ácido Tranexâmico 500 mg comprimido";"12,000";"comprimido";
"576585";"@brasil93048554756";"Ácido Undecilênico 2 mg/g + Undecilenato de Zinco 150 mg/g + Propionato de Cálcio 60 mg/g + Hexilresorcina 0,5 mg/g pó x 50 g";"Ácido Undecilênico 2 mg/g pó";"50,000";"g (Grama)";
