id_vmp;codigo_obm;nome_vmp;vtm_cod_nome;anvs_cod_nome;snomed;atc_cod_nome;atc_cod_nome;indicador_dose_un;qtd_dose_un;unidade_medida_dose_un;status_prescricao;base_denominacao;vias_adm;formas;ingredientes;catmats;cat_control_esp;ont_form_via;;;;;;;;;;;
388618;@brasil13514897573;Ácido Acetilsalicílico 400 mg + Dexcloferniramina 1 mg + Fenilefrina 10 mg + Cafeína 30 mg comprimido;11912 - Não existe ainda nenhuma associação de VTM para este VMP;4722 - Produtos para terapia sintomática da gripe;;4722 - ácido acetilsalicílico; associações excluindo psicolépticos;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;388620 - Oral;388619 - Comprimido;388622 - ácido acetilsalicílico - 400.000 - mg (Miligrama);388623 - maleato de dexclorfeniramina - 1.000 - mg (Miligrama);388624 - cafeína - 30.000 - mg (Miligrama);388625 - cloridrato de fenilefrina - 10.000 - mg (Miligrama);;388626 - Sem Status de Controle Especial;388621 - comprimido.oral;;;;;;;
388661;@brasil14652560533;Ácido Acetilsalicílico 500 mg + Cafeína 30 mg comprimido;288652 - Ácido Acetilsalicílico + Cafeína;4722 - Analgésicos não-narcóticos;;4722 - ácido acetilsalicílico; associações excluindo psicolépticos;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;388663 - Oral;388662 - Comprimido;388665 - ácido acetilsalicílico - 500.000 - mg (Miligrama);388666 - cafeína - 30.000 - mg (Miligrama);;388667 - Sem Status de Controle Especial;388664 - comprimido.oral;;;;;;;;;
249012;@brasil12202814566;Ácido Acetilsalicílico 500 mg comprimido;11225 - Ácido Acetilsalicílico;4707 - Analgésicos não-narcóticos;;4707 - ácido acetilsalicílico;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;249015 - Oral;249014 - Comprimido;249020 - ácido acetilsalicílico - 500.000 - mg (Miligrama);249013 - BR0267501;249021 - Sem Status de Controle Especial;249016 - comprimido.oral;;;;;;;;;;;
663187;@brasil15650582764;Ácido Acetilsalicílico 500 mg comprimido de liberação modificada;11225 - Ácido Acetilsalicílico;4707 - Analgésicos não-narcóticos;;4707 - ácido acetilsalicílico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;663189 - Oral;663188 - Comprimido de liberação modificada;663191 - ácido acetilsalicílico - 500.000 - mg (Miligrama);;663192 - Sem Status de Controle Especial;663190 - comprimido de liberação modificada.oral;;;;;;;;;;;
663194;@brasil13857331259;Ácido Acetilsalicílico 500 mg comprimido efervescente;11225 - Ácido Acetilsalicílico;;;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;794781 - Oral;794822 - Comprimido efervescente;794830 - ácido acetilsalicílico - 500.000 - mg (Miligrama);;794777 - Sem Status de Controle Especial;794779 - solução.oral;;;;;;;;;;;
388728;@brasil19176163391;Ácido Acetilsalicílico 650 mg + Cafeína 65 mg comprimido;288652 - Ácido Acetilsalicílico + Cafeína;4722 - Analgésicos não-narcóticos;;4722 - ácido acetilsalicílico; associações excluindo psicolépticos;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;388730 - Oral;388729 - Comprimido;388732 - ácido acetilsalicílico - 650.000 - mg (Miligrama);388733 - cafeína - 65.000 - mg (Miligrama);;388734 - Sem Status de Controle Especial;388731 - comprimido.oral;;;;;;;;;
520780;@brasil10775886894;Ácido Acetilsalicílico 81 mg comprimido gastrorresistente;11225 - Ácido Acetilsalicílico;1650 - Antiagregante plaquetário;;1650 - ácido acetilsalicílico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;520782 - Oral;520781 - Comprimido gastrorresistente;520784 - ácido acetilsalicílico - 81.000 - mg (Miligrama);606164 - BR0285055;520785 - Sem Status de Controle Especial;520783 - comprimido gastrorresistente.oral;;;;;;;;;;;
663201;@brasil12334908313;Ácido Acetilsalicílico 85 mg comprimido;11225 - Ácido Acetilsalicílico;4707 - Analgésicos não-narcóticos;;4707 - ácido acetilsalicílico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;663203 - Oral;663202 - Comprimido;663205 - ácido acetilsalicílico - 85.000 - mg (Miligrama);;663206 - Sem Status de Controle Especial;663204 - comprimido.oral;;;;;;;;;;;
254157;@brasil10846856636;Ácido Alendrônico 10 mg comprimido;11227 - Ácido Alendrônico;4552 - Supressores da reabsorção óssea;325974004;4552 - ácido alendrônico;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;254160 - Oral;254159 - Comprimido;254165 - alendronato de sódio tri-hidratado - 10.000 - mg (Miligrama);254158 - BR0308721;254166 - Sem Status de Controle Especial;254161 - comprimido.oral;;;;;;;;;;;
322651;@brasil13097338147;Ácido Alendrônico 70 mg + Colecalciferol 2.800 unidades internacionais comprimido;11229 - Ácido Alendrônico + Colecalciferol;4560 - Supressores da reabsorção óssea;416756009;4560 - ácido alendrônico e colecalciferol;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;322654 - Oral;322653 - Comprimido;322656 - alendronato de sódio tri-hidratado - 70.000 - mg (Miligrama);322657 - colecalciferol - 2800.000 - UI (Unidade Internacional);322652 - BR0383791;322658 - Sem Status de Controle Especial;322655 - comprimido.oral;;;;;;;;;;
322694;@brasil13715786963;Ácido Alendrônico 70 mg + Colecalciferol 5.600 unidades internacionais comprimido;11229 - Ácido Alendrônico + Colecalciferol;4560 - Supressores da reabsorção óssea;;4560 - ácido alendrônico e colecalciferol;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;322697 - Oral;322696 - Comprimido;322699 - colecalciferol - 5600.000 - UI (Unidade Internacional);322700 - alendronato de sódio tri-hidratado - 70.000 - mg (Miligrama);322695 - BR0413882;322701 - Sem Status de Controle Especial;322698 - comprimido.oral;;;;;;;;;;
254243;@brasil13392882460;Ácido Alendrônico 70 mg comprimido;11227 - Ácido Alendrônico;4552 - Supressores da reabsorção óssea;134599008;4552 - ácido alendrônico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;794786 - Oral;794827 - Comprimido;794835 - alendronato de sódio tri-hidratado - 70.000 - mg (Miligrama);794893 - BR0269462U0042;794894 - BR0269462;794782 - Sem Status de Controle Especial;794784 - comprimido.oral;;;;;;;;;;
388972;@brasil15478619322;Ácido Alendrônico 70 mg comprimido e Carbonato de Cálcio 1;25 g (Cálcio 500 mg) + Colecalciferol 200 unidades internacionais comprimido;11912 - Não existe ainda nenhuma associação de VTM para este VMP;4562 - Vitaminas e suplementos minerais;;4562 - ácido alendrônico cálcio e colecalciferol; sequencial;;Não aplicável;;;Produto disponível para prescrição;Produto disponível para prescrição;388975 - Via de administração não aplicável;388974 - Não aplicável;;388973 - BR0415213;388977 - Sem Status de Controle Especial;388976 - Não aplicável;;;;;;;;;
389053;@brasil15666579542;Ácido Ascórbico 1 g + Arginina 1 g comprimido efervescente;288659 - Arginina + Ácido Ascórbico;;;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;389055 - Oral;389054 - Comprimido efervescente;389057 - ácido ascórbico - 1.000 - g (Grama);389058 - aspartato de arginina - 1.000 - g (Grama);;389059 - Sem Status de Controle Especial;389056 - solução.oral;;;;;;;;;;
334044;@brasil11023170053;Ácido Ascórbico 1 g + Citrato de Zinco 10 mg comprimido efervescente;11231 - Ácido Ascórbico + Zinco;1494 - Vitaminas e suplementos minerais;1;2,56E+20;1494 - ácido ascórbico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;334047 - Oral;334046 - Comprimido efervescente;334049 - citrato de zinco - 10.000 - mg (Miligrama);334050 - ácido ascórbico - 1.000 - g (Grama);334045 - BR0395609;334051 - Sem Status de Controle Especial;334048 - solução.oral;;;;;;;;;
539328;@brasil13220713959;Ácido Ascórbico 1 g + Glicose 5 g granulado;288662 - Ácido Ascórbico + Glicose;;;;;Discreto;1;envelope;Produto disponível para prescrição;Produto disponível para prescrição;539330 - Oral;539329 - Granulado para solução;539332 - ácido ascórbico - 1.000 - g (Grama);539333 - glicose - 5.000 - g (Grama);;539334 - Sem Status de Controle Especial;539331 - solução.oral;;;;;;;;;;
256140;@brasil13561659606;Ácido Ascórbico 1 g comprimido efervescente;11230 - Ácido Ascórbico;1494 - Monovitaminas exceto vitamina K;1;1,79E+20;1494 - ácido ascórbico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;256143 - Oral;256142 - Comprimido efervescente;256145 - ácido ascórbico - 1.000 - g (Grama);256141 - BR0271685;256146 - Sem Status de Controle Especial;256144 - solução.oral;;;;;;;;;;
503238;@brasil17528914395;Ácido Ascórbico 1 g/5 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
256159;@brasil17208457724;Ácido Ascórbico 2 g comprimido efervescente;11230 - Ácido Ascórbico;1494 - Monovitaminas exceto vitamina K;;1494 - ácido ascórbico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;256162 - Oral;256161 - Comprimido efervescente;256164 - ácido ascórbico - 2.000 - g (Grama);256160 - BR0271686;256165 - Sem Status de Controle Especial;256163 - solução.oral;;;;;;;;;;;
282841;@brasil12546761335;Ácido Ascórbico 200 mg/mL solução oral;11230 - Ácido Ascórbico;1494 - Monovitaminas exceto vitamina K;;1494 - ácido ascórbico;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;282845 - Oral;282844 - Solução oral;282847 - ácido ascórbico - 200.000 - mg (Miligrama);282842 - BR0271689-1;282843 - BR0271689-2;282848 - Sem Status de Controle Especial;282846 - solução.oral;;;;;;;;;;
765894;@brasil17475312944;Ácido Ascórbico 250 mg comprimido vaginal;11230 - Ácido Ascórbico;3091 - Monovitaminas exceto vitamina K;;3091 - ácido ascórbico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;765896 - Vaginal;765895 - Comprimido vaginal ;765898 - ácido ascórbico - 250.000 - mg (Miligrama);;765899 - Sem Status de Controle Especial;765897 - comprimido.vaginal;;;;;;;;;;;
794742;@brasil55101;Ácido Ascórbico 45 mg + Alfatocoferol 4;4 mg + Zinco 3;75 mg + Selênio 17;5 mcg + Retinol 400 mcg comprimido;790517 - Ácido Ascórbico + Alfatocoferol + Zinco + Selênio + Retinol;;;;;Discreto;1000;;Produto disponível para prescrição;Produto disponível para prescrição;794832 - Oral;794871 - Comprimido;;794940 - BR0430292;;;;;;;;;;
389238;@brasil11122546000;Ácido Ascórbico 500 mg + Arginina 500 mg comprimido efervescente;288659 - Arginina + Ácido Ascórbico;;;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;389240 - Oral;389239 - Comprimido efervescente;389242 - aspartato de arginina - 500.000 - mg (Miligrama);389243 - ácido ascórbico - 500.000 - mg (Miligrama);;389244 - Sem Status de Controle Especial;389241 - solução.oral;;;;;;;;;;
389266;@brasil12023541834;Ácido Ascórbico 500 mg + Carbonato de Cálcio 600 mg comprimido efervescente;288660 - Ácido Ascórbico + Carbonato de Cálcio;1496 - Produtos a base de cálcio - Associações medicamentosas;;1496 - ácido ascórbico (vitamina c) e cálcio;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;389268 - Oral;389267 - Comprimido efervescente;389270 - ácido ascórbico - 500.000 - mg (Miligrama);389271 - carbonato de cálcio - 600.000 - mg (Miligrama);;389272 - Sem Status de Controle Especial;389269 - solução.oral;;;;;;;;;;
416017;@brasil19414638073;Ácido Ascórbico 500 mg cápsula de liberação prolongada;11230 - Ácido Ascórbico;1494 - Monovitaminas exceto vitamina K;;1494 - ácido ascórbico;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;416019 - Oral;416018 - Cápsula de liberação prolongada;416021 - ácido ascórbico - 500.000 - mg (Miligrama);;416022 - Sem Status de Controle Especial;416020 - cápsula de liberação prolongada.oral;;;;;;;;;;;
256184;@brasil15357310114;Ácido Ascórbico 500 mg comprimido;11230 - Ácido Ascórbico;1494 - Monovitaminas exceto vitamina K;329318007;1494 - ácido ascórbico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;256187 - Oral;256186 - Comprimido;256189 - ácido ascórbico - 500.000 - mg (Miligrama);256185 - BR0271691;256190 - Sem Status de Controle Especial;256188 - comprimido.oral;;;;;;;;;;;
663228;@brasil10102548095;Ácido Ascórbico 500 mg comprimido de liberação prolongada;11230 - Ácido Ascórbico;1494 - Monovitaminas exceto vitamina K;;1494 - ácido ascórbico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;663230 - Oral;663229 - Comprimido de liberação prolongada;663232 - ácido ascórbico - 500.000 - mg (Miligrama);;663233 - Sem Status de Controle Especial;663231 - comprimido de liberação prolongada.oral;;;;;;;;;;;
660609;@brasil14902831086;Ácido Ascórbico 500 mg/5 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
507931;@brasil16001500863;Ácido Azeláico 150 mg/g gel;288663 - Ácido Azeláico;3020 - Produtos anti-acne;416585000;3020 - ácido azeláico;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;507933 - Dermatológica;507932 - Gel;507935 - ácido azelaico - 150.000 - mg (Miligrama);;507936 - Sem Status de Controle Especial;507934 - gel.dermatológica;;;;;;;;;;;
507943;@brasil19432392788;Ácido Azeláico 200 mg/g creme;288663 - Ácido Azeláico;;346917004;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;507945 - Dermatológica;507944 - Creme;507947 - ácido azelaico - 200.000 - mg (Miligrama);;507948 - Sem Status de Controle Especial;507946 - creme.dermatológica;;;;;;;;;;;
794720;@brasil10499662197;Ácido Bórico 2%;790518 - Ácido Bórico;;;;;;;;Produto disponível para prescrição;Produto disponível para prescrição;;794767 - Solução;794772 - ácido bórico - 2.000 - % (porcento);794783 - BR0268289;;;;;;;;;;;;;
794721;@brasil17615966578;Ácido Bórico 3%;790518 - Ácido Bórico;;;;;;;;Produto disponível para prescrição;Produto disponível para prescrição;;794769 - Solução;794774 - ácido bórico - 3.000 - % (porcento);794785 - BR0268290;;;;;;;;;;;;;
548607;@brasil18853072455;Ácido Bórico 30 mg/g + Ácido Salicílico 3;52 mg/g + Enxofre 176 mg/g + Óxido de Zinco 117;3 mg/g pó;11912 - Não existe ainda nenhuma associação de VTM para este VMP;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;548609 - Dermatológica;548608 - Pó;548611 - enxofre - 176.000 - mg (Miligrama);548612 - óxido de zinco - 117.000 - mg (Miligrama);548613 - ácido salicílico - 3.000 - mg (Miligrama);548614 - ácido bórico - 30.000 - mg (Miligrama);;548615 - Sem Status de Controle Especial;548610 - pó.dermatológica;;;;;;
75973;@brasil10860170870;Ácido Cítrico 70 mg/mL + Citrato de Sódio 98 mg/mL + Citrato de Potássio 108 mg/mL xarope;65357 - Ácido Cítrico + Citrato de Sódio + Citrato de Potássio;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;75976 - Via de administração não aplicável;75975 - Não aplicável;;75974 - BR0395947;75978 - Sem Status de Controle Especial;75977 - Não aplicável;;;;;;;;;;;
461262;@brasil12939482919;Ácido Épsilon-Aminocaproico 1 g/20 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
548642;@brasil15518190538;Ácido Épsilon-Aminocaproico 100 mg/mL xarope;412564 - Ácido épsilon-aminocaproico;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;548644 - Oral;548643 - Xarope;548646 - ácido épsilon-aminocapróico - 100.000 - mg (Miligrama);;548647 - Sem Status de Controle Especial;548645 - solução.oral;;;;;;;;;;;
538225;@brasil17381126103;Ácido Épsilon-Aminocaproico 25 mg/mL + Benzoato de Sódio 50 mg/mL + Guaifenesina 10 mg/mL + Cloreto de Amônio 10 mg/mL xarope;11912 - Não existe ainda nenhuma associação de VTM para este VMP;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;538227 - Oral;538226 - Xarope;538229 - guaifenesina - 10.000 - mg (Miligrama);538230 - cloreto de amônio - 10.000 - mg (Miligrama);538231 - ácido épsilon-aminocapróico - 25.000 - mg (Miligrama);538232 - benzoato de sódio - 50.000 - mg (Miligrama);;538233 - Sem Status de Controle Especial;538228 - solução.oral;;;;;;;;
461476;@brasil16644244477;Ácido Épsilon-Aminocaproico 4 g/20 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
415981;@brasil19098677790;Ácido Épsilon-Aminocaproico 500 mg comprimido;412564 - Ácido épsilon-aminocaproico;1698 - Antifibrinolíticos;;1698 - ácido aminocapróico;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;415983 - Oral;415982 - Comprimido;415985 - ácido épsilon-aminocapróico - 500.000 - mg (Miligrama);;415986 - Sem Status de Controle Especial;415984 - comprimido.oral;;;;;;;;;;;
282882;@brasil17758414173;Ácido Fólico 0;2 mg/mL solução oral;11232 - Ácido Fólico;1791 - Antianêmicos simples;8;5,18E+19;1791 - ácido fólico;542 - Básico;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;794773 - Oral;794799 - Solução oral;794808 - ácido fólico - 0.200 - mg (Miligrama);794842 - BR0278489;794769 - Sem Status de Controle Especial;794771 - solução.oral;;;;;;;;;
