id_ampp	codigo_obm	nome_ampp	vmpp_nome	amp_nome	tarja	numero_registro_sanitario	data_registro	uso_hospitalar	uso_farmacia_pop	codigo_barras1	codigo_barras2	codigo_barras3
620237	@brasil16825576326	Acertanlo 3,5 mg + 2,5 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 30 comprimidos	Perindopril Arginina 3,5 mg + Anlodipino 2,5 mg comprimido x 30 comprimidos	Acertanlo 3,5 mg + 2,5 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	29/01/2017 21:00					
620238	@brasil18414578872	Acertanlo 7 mg + 5 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 10 comprimidos	Perindopril Arginina 7 mg + Anlodipino 5 mg comprimido x 10 comprimidos	Acertanlo 7 mg + 5 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	29/01/2017 21:00					
620239	@brasil11596165690	Acertanlo 7 mg + 5 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 15 comprimidos	Perindopril Arginina 7 mg + Anlodipino 5 mg comprimido x 15 comprimidos	Acertanlo 7 mg + 5 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	29/01/2017 21:00					
620240	@brasil12737092144	Acertanlo 7 mg + 5 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 30 comprimidos	Perindopril Arginina 7 mg + Anlodipino 5 mg comprimido x 30 comprimidos	Acertanlo 7 mg + 5 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	29/01/2017 21:00					
620241	@brasil18896963956	Acertil 10 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 15 comprimidos	Perindopril Arginina 10 mg comprimido x 15 comprimidos	Acertil 10 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	12/01/2014 21:00					
620242	@brasil16273543661	Acertil 10 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 30 comprimidos	Perindopril Arginina 10 mg comprimido x 30 comprimidos	Acertil 10 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	12/01/2014 21:00					
620243	@brasil14676826748	Acertil 10 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 60 comprimidos	Perindopril Arginina 10 mg comprimido x 60 comprimidos	Acertil 10 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	12/01/2014 21:00					
620244	@brasil14563503063	Acertil 5 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 15 comprimidos	Perindopril Arginina 5 mg comprimido x 15 comprimidos	Acertil 5 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	12/01/2014 21:00					
620245	@brasil18787035380	Acertil 5 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 30 comprimidos	Perindopril Arginina 5 mg comprimido x 30 comprimidos	Acertil 5 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	12/01/2014 21:00					
620246	@brasil10244668022	Acertil 5 mg comprimido (Laboratórios Servier Do Brasil Ltda) x 60 comprimidos	Perindopril Arginina 5 mg comprimido x 60 comprimidos	Acertil 5 mg comprimido 	Medicamentos de tarja vermelha	1,1278E+12	12/01/2014 21:00					
629587	@brasil15492686837	"Acesyl 100 mg/1 mL solução para injeção; ampola (Casula & Vasconcelos Indústria Farmacêutica E Comércio Ltda Me) x 50 ampolas"	"Tiamina 100 mg/1 mL solução para injeção; ampola x 50 ampolas"	"Acesyl 100 mg/1 mL solução para injeção; ampola "	Medicamentos de tarja vermelha	1,64E+12	04/03/2007 21:00					
620247	@brasil14862234278	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido (Brainfarma Indústria Química e Farmacêutica S.A) x 21 comprimidos	Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido x 21 comprimidos	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido 	Medicamentos de tarja vermelha	1,5584E+12	02/05/2013 21:00					
620248	@brasil13577167635	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido (Indústria Farmacêutica Melcon Do Brasil S.A) x 21 comprimidos	Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido x 21 comprimidos	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido 	Medicamentos de tarja vermelha	1,5589E+12	07/07/2013 21:00					
620249	@brasil13299135651	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido (Indústria Farmacêutica Melcon Do Brasil S.A) x 63 comprimidos	Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido x 63 comprimidos	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido 	Medicamentos de tarja vermelha	1,5589E+12	07/07/2013 21:00					
620250	@brasil15764175657	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido (Mabra Farmacêutica Ltda) x 1.050 comprimidos	Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido x 1.050 comprimidos	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido 	Medicamentos de tarja vermelha	1,7794E+12	08/05/2016 21:00					
620251	@brasil18923471641	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido (Mabra Farmacêutica Ltda) x 21 comprimidos	Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido x 21 comprimidos	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido 	Medicamentos de tarja vermelha	1,7794E+12	08/05/2016 21:00					
620252	@brasil17324831546	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido (Mabra Farmacêutica Ltda) x 63 comprimidos	Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido x 63 comprimidos	Acetato de Ciproterona 2 mg + Etinilestradiol 0,035 mg comprimido 	Medicamentos de tarja vermelha	1,7794E+12	08/05/2016 21:00					
620253	@brasil19853743117	Acetato de Ciproterona 50 mg comprimido (Laboratório Químico Farmacêutico Bergamo Ltda) x 20 comprimidos	Ciproterona 50 mg comprimido x 20 comprimidos	Acetato de Ciproterona 50 mg comprimido	Medicamentos de tarja vermelha	1,0646E+12	10/02/2008 21:00					
627207	@brasil18327033665	Acetato de Clostebol 5 mg/g + Sulfato de Neomicina 5 mg/g creme (Medley Farmacêutica Ltda) x 30 g	Acetato de Clostebol 5 mg/g + Neomicina 5 mg/g creme x 30 g	Acetato de Clostebol 5 mg/g + Sulfato de Neomicina 5 mg/g creme 	Medicamentos de tarja vermelha	1,8326E+12	21/06/2015 21:00					
627209	@brasil17814537534	Acetato de Clostebol 5 mg/g + Sulfato de Neomicina 5 mg/g creme vaginal (Medley Farmacêutica Ltda) x 45 g	Acetato de Clostebol 5 mg/g + Neomicina 5 mg/g creme vaginal x 45 g	Acetato de Clostebol 5 mg/g + Sulfato de Neomicina 5 mg/g creme vaginal 	Medicamentos de tarja vermelha	1,8326E+12	21/06/2015 21:00					
627082	@brasil16279279482	Acetato De Desmopressina 0,1 mg/mL solução nasal (Laboratório Químico Farmacêutico Bergamo Ltda) x 2,5 mL	Desmopressina 0,1 mg/mL solução nasal x 2,5 mL	Acetato De Desmopressina 0,1 mg/mL solução nasal	Medicamentos de tarja vermelha	1,0646E+12	30/09/2007 21:00					
627212	@brasil11478649899	Acetato de Dexametasona 1 mg/g creme (Cimed Indústria de Medicamentos Ltda) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,4381E+12	13/12/2009 21:00					
627215	@brasil17299494562	Acetato de Dexametasona 1 mg/g creme (Ems S/A) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,02351E+12	24/06/2007 21:00					
627217	@brasil17539800792	Acetato de Dexametasona 1 mg/g creme (Geolab Indústria Farmacêutica S/A) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,5423E+12	12/11/2006 21:00					
627218	@brasil14036033770	Acetato de Dexametasona 1 mg/g creme (Germed Farmaceutica Ltda) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,05831E+12	24/06/2007 21:00					
627229	@brasil17560766782	Acetato de Dexametasona 1 mg/g creme (Laboratório Teuto Brasileiro S/A) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,037E+12	28/07/2005 21:00					
627284	@brasil11894624140	Acetato de Dexametasona 1 mg/g creme (Laboratório Teuto Brasileiro S/A) x 500 g (50 bisnagas x 10 g)	Dexametasona 1 mg/g (0,1%) creme x 500 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,037E+12	28/07/2005 21:00					
627342	@brasil13184697108	Acetato de Dexametasona 1 mg/g creme (Multilab Indústria e Comércio de Produtos Farmacêuticos Ltda) x 1.000 g (100 bisnagas x 10 g)	Dexametasona 1 mg/g (0,1%) creme x 1.000 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,1819E+12	13/03/2016 21:00					
627360	@brasil14072419696	Acetato de Dexametasona 1 mg/g creme (Multilab Indústria e Comércio de Produtos Farmacêuticos Ltda) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,1819E+12	13/03/2016 21:00					
627395	@brasil18713703031	Acetato de Dexametasona 1 mg/g creme (Multilab Indústria e Comércio de Produtos Farmacêuticos Ltda) x 3.200 g (320 Bisnagas x 10 g)	Dexametasona 1 mg/g (0,1%) creme x 3.200 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,1819E+12	13/03/2016 21:00					
627429	@brasil18908583118	Acetato de Dexametasona 1 mg/g creme (Multilab Indústria e Comércio de Produtos Farmacêuticos Ltda) x 500 g (50 Bisnagas x 10 g)	Dexametasona 1 mg/g (0,1%) creme x 500 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,1819E+12	13/03/2016 21:00					
627458	@brasil19659471788	Acetato de Dexametasona 1 mg/g creme (Prati Donaduzzi & Cia Ltda) x 1.000 g (100 bisnagas x 10 g)	Dexametasona 1 mg/g (0,1%) creme x 1.000 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,2568E+12	10/07/2005 21:00					
627476	@brasil11393895512	Acetato de Dexametasona 1 mg/g creme (Prati Donaduzzi & Cia Ltda) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,2568E+12	10/07/2005 21:00					
627535	@brasil15689026363	Acetato de Dexametasona 1 mg/g creme (Sanval Comércio e Indústria Ltda) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato de Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,0714E+12	28/06/2009 21:00					
627200	@brasil19542809964	Acetato De Dexametasona 1 mg/g creme (União Química Farmacêutica Nacional S/A) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetato De Dexametasona 1 mg/g creme 	Medicamentos de tarja vermelha	1,04971E+12	14/05/2006 21:00					
627573	@brasil11935855979	Acetato de Hidrocortisona 10 mg/g creme (Laboratório Teuto Brasileiro S/A) x 1.500 g (50 bisnagas x 30 g)	Hidrocortisona 10 mg/g creme x 1.500 g	Acetato de Hidrocortisona 10 mg/g creme 	Medicamentos de tarja vermelha	1,03701E+12	28/06/2009 21:00					
627640	@brasil12612201116	Acetato de Hidrocortisona 10 mg/g creme (Laboratório Teuto Brasileiro S/A) x 15 g	Hidrocortisona 10 mg/g creme x 15 g	Acetato de Hidrocortisona 10 mg/g creme 	Medicamentos de tarja vermelha	1,03701E+12	28/06/2009 21:00					
627680	@brasil17253437950	Acetato de Hidrocortisona 10 mg/g creme (Laboratório Teuto Brasileiro S/A) x 20 g	Hidrocortisona 10 mg/g creme x 20 g	Acetato de Hidrocortisona 10 mg/g creme 	Medicamentos de tarja vermelha	1,03701E+12	28/06/2009 21:00					
627751	@brasil18430586714	Acetato de Hidrocortisona 10 mg/g creme (Laboratório Teuto Brasileiro S/A) x 30 g	Hidrocortisona 10 mg/g creme x 30 g	Acetato de Hidrocortisona 10 mg/g creme 	Medicamentos de tarja vermelha	1,03701E+12	28/06/2009 21:00					
627757	@brasil10392620031	Acetato de Hidrocortisona 10 mg/g creme (União Química Farmacêutica Nacional S/A) x 20 g	Hidrocortisona 10 mg/g creme x 20 g	Acetato de Hidrocortisona 10 mg/g creme 	Medicamentos de tarja vermelha	1,04971E+12	14/05/2006 21:00					
627111	@brasil16570253311	Acetato de Prednisolona 10 mg/mL suspensão oftálmica (Geolab Indústria Farmacêutica S/A) x 10 mL	Prednisolona 10 mg/mL suspensão oftálmica x 10 mL	Acetato de Prednisolona 10 mg/mL suspensão oftálmica 	Medicamentos de tarja vermelha	1,5423E+12	27/05/2012 21:00					
627112	@brasil15606411997	Acetato de Prednisolona 10 mg/mL suspensão oftálmica (Geolab Indústria Farmacêutica S/A) x 250 mL (50 frascos x 5 mL)	Prednisolona 10 mg/mL suspensão oftálmica x 250 mL	Acetato de Prednisolona 10 mg/mL suspensão oftálmica 	Medicamentos de tarja vermelha	1,5423E+12	27/05/2012 21:00					
627113	@brasil18321300359	Acetato de Prednisolona 10 mg/mL suspensão oftálmica (Geolab Indústria Farmacêutica S/A) x 5 mL	Prednisolona 10 mg/mL suspensão oftálmica x 5 mL	Acetato de Prednisolona 10 mg/mL suspensão oftálmica 	Medicamentos de tarja vermelha	1,5423E+12	27/05/2012 21:00					
627150	@brasil14787266117	Acetato de Prednisolona 10 mg/mL suspensão oftálmica (Geolab Indústria Farmacêutica S/A) x 500 mL (50 frascos x 10 mL)	Prednisolona 10 mg/mL suspensão oftálmica x 500 mL	Acetato de Prednisolona 10 mg/mL suspensão oftálmica 	Medicamentos de tarja vermelha	1,5423E+12	27/05/2012 21:00					
627185	@brasil18972429816	Acetato de Prednisolona 10 mg/mL suspensão oftálmica (Novartis Biociencias S.A) x 5 mL	Prednisolona 10 mg/mL suspensão oftálmica x 5 mL	Acetato de Prednisolona 10 mg/mL suspensão oftálmica 	Medicamentos de tarja vermelha	1,00681E+12	20/10/2013 21:00					
629588	@brasil12679049560	"Acetato de Sódio 20 mEq/10 mL solução para injeção; ampola (Casula & Vasconcelos Indústria Farmacêutica E Comércio Ltda Me) x 50 ampolas"	"Acetato de Sódio 20 mEq/10 mL solução para injeção; ampola x 50 ampolas"	"Acetato de Sódio 20 mEq/10 mL solução para injeção; ampola "	Medicamentos de tarja vermelha	1,64E+12	16/05/2010 21:00					
629584	@brasil15291339758	Acetazona 0,1 mg/mL elixir (Theodoro F Sobral & Cia Ltda) x 120 mL	Dexametasona 0,1 mg/mL elixir x 120 mL	Acetazona 0,1 mg/mL elixir 	Medicamentos de tarja vermelha	1,0963E+12	08/08/2001 21:00					
629585	@brasil17493762788	Acetazona 0,1 mg/mL elixir (Theodoro F Sobral & Cia Ltda) x 4,8 L (40 frascos x 120 mL)	Dexametasona 0,1 mg/mL elixir x 4,8 L	Acetazona 0,1 mg/mL elixir 	Medicamentos de tarja vermelha	1,0963E+12	08/08/2001 21:00					
629586	@brasil11594794979	Acetazona 0,1 mg/mL elixir (Theodoro F Sobral & Cia Ltda) x 7,2 L (60 frascos x 120 mL)	Dexametasona 0,1 mg/mL elixir x 7,2 L	Acetazona 0,1 mg/mL elixir 	Medicamentos de tarja vermelha	1,0963E+12	08/08/2001 21:00					
627781	@brasil16671340321	Acetazona 1 mg/g creme (Theodoro F Sobral & Cia Ltda) x 1.000 g (100 bisnagas x 10 g)	Dexametasona 1 mg/g (0,1%) creme x 1.000 g	Acetazona 1 mg/g creme 	Medicamentos de tarja vermelha	1,0963E+12	08/08/2001 21:00					
627812	@brasil12178841820	Acetazona 1 mg/g creme (Theodoro F Sobral & Cia Ltda) x 10 g	Dexametasona 1 mg/g (0,1%) creme x 10 g	Acetazona 1 mg/g creme 	Medicamentos de tarja vermelha	1,0963E+12	08/08/2001 21:00					
620254	@brasil17294221255	Aceticil 100 mg comprimido mastigável (Cazi Quimica Farmaceutica Industria E Comercio Ltda) x 200 comprimidos	Ácido Acetilsalicílico 100 mg comprimido mastigável x 200 comprimidos	Aceticil 100 mg comprimido mastigável 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,0715E+12	23/05/1989 21:00					
620255	@brasil16909877234	Aceticil 500 mg comprimido (Cazi Quimica Farmaceutica Industria E Comercio Ltda) x 500 comprimidos	Ácido Acetilsalicílico 500 mg comprimido x 500 comprimidos	Aceticil 500 mg comprimido 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,0715E+12	23/05/1989 21:00					
628987	@brasil13997038037	Acetilcisteína 100 mg granulado (Eurofarma Laboratórios S.A.) x 16 envelopes	Acetilcisteína 100 mg granulado x 16 envelopes	Acetilcisteína 100 mg granulado 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,00431E+12	16/01/2002 21:00					
628988	@brasil19804856504	Acetilcisteína 100 mg granulado (Eurofarma Laboratórios S.A.) x 30 envelopes	Acetilcisteína 100 mg granulado x 30 envelopes	Acetilcisteína 100 mg granulado 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,00431E+12	16/01/2002 21:00					
628989	@brasil17033168724	Acetilcisteína 100 mg granulado (Prati Donaduzzi & Cia Ltda) x 16 envelopes	Acetilcisteína 100 mg granulado x 16 envelopes	Acetilcisteína 100 mg granulado 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,2568E+12	19/06/2005 21:00					
628990	@brasil15751274418	Acetilcisteína 100 mg granulado (Prati Donaduzzi & Cia Ltda) x 200 envelopes	Acetilcisteína 100 mg granulado x 200 envelopes	Acetilcisteína 100 mg granulado 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,2568E+12	19/06/2005 21:00					
626120	@brasil18163030600	Acetilcisteína 20 mg/mL xarope (Ems S/A) x 120 mL	Acetilcisteína 20 mg/mL xarope x 120 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,02351E+12	25/01/2004 21:00					
626121	@brasil10171709674	Acetilcisteína 20 mg/mL xarope (Eurofarma Laboratórios S.A.) x 100 mL	Acetilcisteína 20 mg/mL xarope x 100 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos de tarja vermelha	1,00431E+12	12/11/2001 21:00					
626122	@brasil16369456876	Acetilcisteína 20 mg/mL xarope (Eurofarma Laboratórios S.A.) x 150 mL	Acetilcisteína 20 mg/mL xarope x 150 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos de tarja vermelha	1,00431E+12	12/11/2001 21:00					
626123	@brasil11332155671	Acetilcisteína 20 mg/mL xarope (Geolab Indústria Farmacêutica S/A) x 120 mL	Acetilcisteína 20 mg/mL xarope x 120 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,5423E+12	02/09/2007 21:00					
626124	@brasil17552408031	Acetilcisteína 20 mg/mL xarope (Germed Farmaceutica Ltda) x 120 mL	Acetilcisteína 20 mg/mL xarope x 120 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,0583E+12	24/06/2004 21:00					
626125	@brasil13765573457	Acetilcisteína 20 mg/mL xarope (Laboratório Teuto Brasileiro S/A) x 120 mL	Acetilcisteína 20 mg/mL xarope x 120 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,03701E+12	13/05/2012 21:00					
626126	@brasil16170643497	Acetilcisteína 20 mg/mL xarope (Legrand Pharma Indústria Farmacêutica Ltda) x 120 mL	Acetilcisteína 20 mg/mL xarope x 120 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,6773E+12	06/02/2011 21:00					
626127	@brasil19556497426	Acetilcisteína 20 mg/mL xarope (Prati Donaduzzi & Cia Ltda) x 100 mL	Acetilcisteína 20 mg/mL xarope x 100 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,2568E+12	20/11/2003 21:00					
626128	@brasil19270556948	Acetilcisteína 20 mg/mL xarope (Prati Donaduzzi & Cia Ltda) x 150 mL	Acetilcisteína 20 mg/mL xarope x 150 mL	Acetilcisteína 20 mg/mL xarope 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,2568E+12	20/11/2003 21:00					
626129	@brasil17683292772	Acetilcisteína 20 mg/mL xarope (Prati Donaduzzi & Cia Ltda) x 4 L (50 frascos x 80 mL)	Acetilcisteína 20 mg/mL xarope x 4 L	Acetilcisteína 20 mg/mL xarope 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,2568E+12	20/11/2003 21:00					
626130	@brasil10604793326	"Acetilcisteína 20 mg/mL xarope; framboesa (Biosintética Farmacêutica Ltda) x 120 mL"	Acetilcisteína 20 mg/mL xarope x 120 mL	"Acetilcisteína 20 mg/mL xarope; framboesa "	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,1213E+12	22/01/2017 21:00					
628991	@brasil17656866224	Acetilcisteína 200 mg granulado (EMS S/A) x 16 envelopes	Acetilcisteína 200 mg granulado x 16 envelopes	Acetilcisteína 200 mg granulado 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,02351E+12	29/01/2004 21:00					
629014	@brasil11030508177	Acetilcisteína 200 mg granulado (Eurofarma Laboratórios S.A.) x 16 envelopes	Acetilcisteína 200 mg granulado x 16 envelopes	Acetilcisteína 200 mg granulado 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,00431E+12	16/01/2002 21:00					
629015	@brasil12181942519	Acetilcisteína 200 mg granulado (Eurofarma Laboratórios S.A.) x 30 envelopes	Acetilcisteína 200 mg granulado x 30 envelopes	Acetilcisteína 200 mg granulado 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,00431E+12	16/01/2002 21:00					
629016	@brasil17818188374	Acetilcisteína 200 mg granulado (Legrand Pharma Indústria Farmacêutica Ltda) x 10 envelopes	Acetilcisteína 200 mg granulado x 10 envelopes	Acetilcisteína 200 mg granulado 	Medicamentos sem tarja / Medicamentos isentos de prescrição (MIP)	1,6773E+12	06/02/2011 21:00					
