Co Seq ID,Nu Cd,No Descr,No Descr Pt Br,Co Parent,St Hierarchy Level,Au Audit Create Datetime,Au Audit Change Datetime,Au Audit Create Username,Au Audit Change Username,Nu Version,St Registro Ativo,St Change Approve
1066,A03AB18,brometo de prifínio,brometo de prifínio,1048,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1067,A03AB19,brometo de timepídio,brometo de timepídio,1048,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1068,A03AB21,fempiverínio,fempiverínio,1048,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1069,A03AB53,"oxifenônio, associações contendo","oxifenônio, associações contendo",1048,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1070,A03AC,"antiespasmódicos sintéticos, amidas com aminas terciárias","antiespasmódicos sintéticos, amidas com aminas terciárias",1037,4,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1071,A03AC02,dimetilaminopropionilfenotiazina,dimetilaminopropionilfenotiazina,1070,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1072,A03AC04,nicofetamida,nicofetamida,1070,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1073,A03AC05,tiropramida,tiropramida,1070,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1074,A03AD,papaverina e derivados,papaverina e derivados,1037,4,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1075,A03AD01,papaverina,papaverina,1074,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1076,A03AD02,drotaverina,drotaverina,1074,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1077,A03AD30,moxaverina,moxaverina,1074,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1078,A03AE,medicamentos com efeito em receptores serotonínicos,medicamentos com efeito em receptores serotonínicos,1037,4,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1079,A03AE01,alosetrona,alosetrona,1078,5,2017-01-23T11:32:34Z,2017-01-23T11:32:34Z,anonymous,anonymous,0,ACTIVE,APPROVED
1080,A03AE02,tegaserode,tegaserode,1078,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1081,A03AE03,cilansetrona,cilansetrona,1078,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1082,A03AE04,prucaloprida,prucaloprida,1078,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1083,A03AX,outros medicamentos para transtornos funcionais do intestino,outros medicamentos para transtornos funcionais do intestino,1037,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1084,A03AX01,fempiprano,fempiprano,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1085,A03AX02,diisopromina,diisopromina,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1086,A03AX03,clorbenzoxamina,clorbenzoxamina,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1087,A03AX04,pinaverio,pinaverio,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1088,A03AX05,fenoverina,fenoverina,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1089,A03AX06,idampramina,idampramina,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1090,A03AX07,proxazol,proxazol,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1091,A03AX08,alverina,alverina,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1092,A03AX09,trepibutona,trepibutona,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1093,A03AX10,isometepteno,isometepteno,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1094,A03AX11,caroverina,caroverina,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1095,A03AX12,floroglucinol,floroglucinol,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1096,A03AX13,silicones,silicones,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1097,A03AX30,trimetildifenilpropilamina,trimetildifenilpropilamina,1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1098,A03AX58,"alverina, associações contendo","alverina, associações contendo",1083,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1099,A03B,beladona e derivados (monodroga),beladona e derivados (monodroga),1036,3,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1100,A03BA,"alcalóides da beladona, aminas terciárias","alcalóides da beladona, aminas terciárias",1099,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1101,A03BA01,atropina,atropina,1100,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1102,A03BA03,hiosciamina,hiosciamina,1100,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1103,A03BA04,alcalóides totais da beladona,alcalóides totais da beladona,1100,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1104,A03BB,"alcalóides da beladona, semisintéticos, compostos de amônio quaternário","alcalóides da beladona, semisintéticos, compostos de amônio quaternário",1099,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1105,A03BB01,butilbrometo de escopolamina,butilbrometo de escopolamina,1104,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1106,A03BB02,metilatropina,metilatropina,1104,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1107,A03BB03,metilescopolamina,metilescopolamina,1104,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1108,A03BB04,fentônio,fentônio,1104,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1109,A03BB05,brometo de cimetrópio,brometo de cimetrópio,1104,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1110,A03C,antiespeasmódicos em associação com psicolépticos,antiespeasmódicos em associação com psicolépticos,1036,3,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1111,A03CA,agentes anticolinérgicos sintéticos em associação com psicolépticos,agentes anticolinérgicos sintéticos em associação com psicolépticos,1110,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1112,A03CA01,isopropamida associada com psicolépticos,isopropamida associada com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1113,A03CA02,clidínio associada com psicolépticos,clidínio associada com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1114,A03CA03,oxifenciclimina associada com psicolépticos,oxifenciclimina associada com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1115,A03CA04,brometo de otilônio associado com psicolépticos,brometo de otilônio associado com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1116,A03CA05,glicopirrônio associado com psicolépticos,glicopirrônio associado com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1117,A03CA06,bevônio  associado com psicolépticos,bevônio  associado com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1118,A03CA07,ambutônio associado com psicolépticos,ambutônio associado com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1119,A03CA08,difemanila associado com psicolépticos,difemanila associado com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1120,A03CA30,emeprônio associado com psicolépticos,emeprônio associado com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1121,A03CA34,propantelina associada com psicolépticos,propantelina associada com psicolépticos,1111,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1122,A03CB,beladona e derivados em associação com psicolépticos,beladona e derivados em associação com psicolépticos,1110,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1123,A03CB01,metilescopolamina associada com psicolépticos,metilescopolamina associada com psicolépticos,1122,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1124,A03CB02,alcalóides totais da beladona associados com psicolépticos,alcalóides totais da beladona associados com psicolépticos,1122,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1125,A03CB03,atropina e psicolépticos,atropina e psicolépticos,1122,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1126,A03CB04,metilhomatropina e psicolépticos,metilhomatropina e psicolépticos,1122,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1127,A03CB31,hiosciamina e psicolépticos,hiosciamina e psicolépticos,1122,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1128,A03CC,outros antiespasmódicos em associação com psicolépticos,outros antiespasmódicos em associação com psicolépticos,1110,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1129,A03D,antiespasmódicos em associação com analgésicos,antiespasmódicos em associação com analgésicos,1036,3,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1130,A03DA,agentes anticolinérgicos sintéticos em associação com analgésicos,agentes anticolinérgicos sintéticos em associação com analgésicos,1129,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1131,A03DA01,tropenzolina e analgésicos,tropenzolina e analgésicos,1130,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1132,A03DA02,pitofenona e analgésicos,pitofenona e analgésicos,1130,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1133,A03DA03,bevônio associado com analgésicos,bevônio associado com analgésicos,1130,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1134,A03DA04,ciclônio associado com analgésicos,ciclônio associado com analgésicos,1130,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1135,A03DA05,camilofina e analgésicos,camilofina e analgésicos,1130,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1136,A03DA06,trospio e analgésicos,trospio e analgésicos,1130,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1137,A03DA07,iodeto de tiemônio associado com analgésicos,iodeto de tiemônio associado com analgésicos,1130,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1138,A03DB,beladona e derivados em associação com analgésicos,beladona e derivados em associação com analgésicos,1129,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1139,A03DB04,butilbrometo e analgésicos,butilbrometo e analgésicos,1138,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1140,A03DC,outros antiespasmódicos em associação com analgésicos,outros antiespasmódicos em associação com analgésicos,1129,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1141,A03E,antiespasmódicos e anticolinérgicos em associação,antiespasmódicos e anticolinérgicos em associação,1036,3,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1142,A03EA,"associações contendo antiespasmódicos, psicolépticos e analgésicos","associações contendo antiespasmódicos, psicolépticos e analgésicos",1141,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1143,A03ED,antiespasmódicos em associação com outros fármacos,antiespasmódicos em associação com outros fármacos,1141,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1144,A03F,propulsivos,propulsivos,1036,3,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1145,A03FA,propulsivos,propulsivos,1144,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1146,A03FA01,metoclopramida,metoclopramida,1145,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1147,A03FA02,cisaprida,cisaprida,1145,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1148,A03FA03,domperidona,domperidona,1145,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1149,A03FA04,bromoprida,bromoprida,1145,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1150,A03FA05,alizaprida,alizaprida,1145,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1151,A03FA06,cleboprida,cleboprida,1145,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1152,A04,antieméticos e antinauseantes,antieméticos e antinauseantes,911,2,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1153,A04A,antieméticos e antinauseantes,antieméticos e antinauseantes,1152,3,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1154,A04AA,antagonistas da serotonina (5-ht3),antagonistas da serotonina (5-ht3),1153,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1155,A04AA01,ondansetrona,ondansetrona,1154,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1156,A04AA02,granisetrona,granisetrona,1154,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1157,A04AA03,tropisetrona,tropisetrona,1154,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1158,A04AA04,dolasetrona,dolasetrona,1154,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1159,A04AA05,palonosetrona,palonosetrona,1154,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1160,A04AD,outros antieméticos,outros antieméticos,1153,4,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1161,A04AD01,escopolamina,escopolamina,1160,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1162,A04AD02,oxalato de cério,oxalato de cério,1160,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1163,A04AD04,clorobutanol,clorobutanol,1160,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1164,A04AD05,metopimazina,metopimazina,1160,5,2017-01-23T11:32:35Z,2017-01-23T11:32:35Z,anonymous,anonymous,0,ACTIVE,APPROVED
1165,A04AD10,dronabinol,dronabinol,1160,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1166,A04AD11,nabilona,nabilona,1160,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1167,A04AD12,aprepitanto,aprepitanto,1160,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1168,A04AD51,"escopolamina, associações contendo","escopolamina, associações contendo",1160,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1169,A04AD54,"clorobutanol, associações contendo","clorobutanol, associações contendo",1160,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1170,A05,terapia biliar e hepática,terapia biliar e hepática,911,2,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1171,A05A,terapia biliar,terapia biliar,1170,3,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1172,A05AA,preparações de bile ácida,preparações de bile ácida,1171,4,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1173,A05AA01,ácido quenodesoxicólico,ácido quenodesoxicólico,1172,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1174,A05AA02,ácido ursodesoxicólico,ácido ursodesoxicólico,1172,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1175,A05AB,produtos para aterapia do trato biliar,produtos para aterapia do trato biliar,1171,4,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1176,A05AB01,nicotinil metilamida,nicotinil metilamida,1175,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1177,A05AX,outros produtos para terapia biliar,outros produtos para terapia biliar,1171,4,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1178,A05AX01,piprozolina,piprozolina,1177,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1179,A05AX02,himecromona,himecromona,1177,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1180,A05AX03,ciclobutirol,ciclobutirol,1177,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1181,A05B,"terapia biliar, lipotrópicos","terapia biliar, lipotrópicos",1170,3,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1182,A05BA,terapia hepática,terapia hepática,1181,4,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1183,A05BA01,glutamato de arginina,glutamato de arginina,1182,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1184,A05BA03,silimarina,silimarina,1182,5,2017-01-23T11:32:36Z,2017-01-23T11:32:36Z,anonymous,anonymous,0,ACTIVE,APPROVED
1185,A05BA04,citiolona,citiolona,1182,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1186,A05BA05,epomediol,epomediol,1182,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1187,A05BA06,oxoglurato de ornitina,oxoglurato de ornitina,1182,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1188,A05BA07,arginina tiadízica,arginina tiadízica,1182,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1189,A05BA08,ácido glicirrízico,ácido glicirrízico,1182,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1190,A05C,medicamentos para terapia biliar e lipotrópicos em associação,medicamentos para terapia biliar e lipotrópicos em associação,1170,3,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1191,A06,laxantes,laxantes,911,2,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1192,A06A,laxantes,laxantes,1191,3,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1193,A06AA,"laxantes suavizantes, emolientes","laxantes suavizantes, emolientes",1192,4,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1194,A06AA01,parafina líquida,parafina líquida,1193,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1195,A06AA02,docusato de sódio,docusato de sódio,1193,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1196,A06AA51,"parafina líquida, associações contendo","parafina líquida, associações contendo",1193,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1197,A06AB,laxantes de contato,laxantes de contato,1192,4,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1198,A06AB01,oxifenisatina,oxifenisatina,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1199,A06AB02,bisacodil,bisacodil,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1200,A06AB03,dantrona,dantrona,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1201,A06AB04,fenoftaleína,fenoftaleína,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1202,A06AB05,óleo de rícino,óleo de rícino,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1203,A06AB06,glicosídios da sene,glicosídios da sene,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1204,A06AB07,cáscara sagrada,cáscara sagrada,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1205,A06AB08,picossulfato de sódio,picossulfato de sódio,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1206,A06AB09,bisoxatina,bisoxatina,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1207,A06AB20,laxantes de contato em associação,laxantes de contato em associação,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1208,A06AB30,laxantes de contato associados com alcalóides da belladonna,laxantes de contato associados com alcalóides da belladonna,1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1209,A06AB52,"bisacodil, associações contendo","bisacodil, associações contendo",1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
1210,A06AB53,"dantrona, associações contendo","dantrona, associações contendo",1197,5,2017-01-23T11:32:37Z,2017-01-23T11:32:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
