resource_type,id,name,attr:tp_amostra_exame,attr:ds_amostra_exame,attr:ds_metodo_exame,company,website,location,public_access,logo_url,description,text,attr:ingredientes_codigoObm,full_name,owner_id,owner_type,source_type,default_locale,supported_locales,custom_validation_schema,external_id,canonical_url,hierarchy_meaning,hierarchy_root_url,internal_reference_id,meta,collection_reference,publisher,purpose,copyright,revision_date,experimental,jurisdiction,content_type,case_sensitive,compositional,version_needed,external_id,retired,datatype,concept_class,source,description[1],description[2],name[1],name_type[1],parent_concept_urls[0],map_type[0],map_from_concept_id[0],map_to_concept_id[0],map_type,to_concept_url,from_concept_url,attr:extra_names,collection_type,immutable,jurisdiction[1],jurisdiction[2],collection_url,data:expressions,name_type,name_locale
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,NEGATIVO PRA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,teste covid positivo,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,NEGATIVO PARA COVID,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,COVID POSITIVO,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,positivo para Covid 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,null,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,"HEM NORMAL
 
 TESTE PARA COVID 19 NEGATIVO",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,PCR EM TEMPO REAL,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,Método empregado no exame realizado não foi informado.,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,NEGATIVO PARA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,TR Covid não reagente.,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,reagente,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,Método: PCR em tempo real.,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,"01/08/22
 
 não reagente",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,NR,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,NEGATIVO PARA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,POSITIVO PÁRA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,TESTE COVID NEGATIVO,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,TESTE COVID POSITIVO,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,não reagente,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,POSITIVO PAR COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,POSITIVO PARA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,teste covid negativo,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,COVID NEGATIVO,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,REAGENTE,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,negativo para covid 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,TESTE COVID NEGATIVO,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,NEGATIVO,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,negativo,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,TESTE POSISTIVO PARA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,DETECCAO POR PCR,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,PIOSITIVO PARA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,NÃO REAGENTE,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,TESTE POSITIVO PARA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,Positivo para covid 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,NEGATIVO PARA COVID 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,POSITIVO PARA COVI 19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,TESTE PARA COVID 19 NEGATIVO,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,POSITIVO PARA COVID19,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,TESTE COVID POSITIVO,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,TR não reagente.,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,DETECCAO POR PCR,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção Orofaríngea e Nasofaríngea,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,Não reagente,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECONF,Secreção orofaringe e nasofaringe,POSITIVO PARA COVID,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECORF,Secreção orofaríngea,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECORF,Secreção Orofaríngea,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECORF,Secreção orofaríngea,"1806 - PCR em Tempo Real (RT-PCR, TaqPath, COVID-19, ThermoFisher)",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECORF,Secreção Orofaríngea,PCR EM TEMPO REAL,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECPEN,Secreção peniana,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECRE,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECTRA,Secreção Traqueal,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SECTRA,Secreção traqueal,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,1 - Quimioluminescência,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,1901 - Ensaio Imunoenzimático Competitivo,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,1 - Chemiluminescence,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,33 - Enzimaimunoensaio,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,Quimiluminescência,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,1034 - Eletroquimioluminescência - ECLIA,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SER,,725 - Imunoensaio Quimioluminescente de Micropartículas (CMIA),,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SGEDT,Sangue com EDTA,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SGHEM,Sangue,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SGHEM,Sangue,Imunocromatografia,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SGHEM,Sangue,ANTICORPOS IGG,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SGHEM,Sangue,Teste Rapido - IgG + IgM (testes separados),,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SGHEM,Sangue,ANTICORPOS IGM,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNCCEB,Fragmento do tecido do SNC - cérebro,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,Metodo: Teste rapido antigeno - WAMA - LOTE: 21 016,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,Metodo: Imunocromatografia. ANTI COVID-19 IgG/IgM RAPID TEST - LABTEST - LOTE: 00270567,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,Imunoensaio qualitativo - Teste rapido,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,* RT-qPCR (Transcricao Reversa seguida de Reacao em Cadeia da * Polimerase em Tempo Real).,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,* RT_PCR (Transcricao Reversa seguida de Reacao em Cadeia da Polimerase em Tempo * Real).,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,* RT-PCR (Transcricao Reversa seguida de Reacao em Cadeia da * Polimerase em Tempo Real).,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,Metodo: Imunocromatografia (MedTeste Coronavirus IgG/IgM - LOTE: COV 20030060),,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,Metodo: Teste rapido antigeno - SGTi-flex - Sugentech LOTE: CAGT22004,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,631 - Real-Time PCR,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,RT-PCR em tempo real,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab Naso-Orofaríngeo,Metodo: Imunocromatografia. COVID19 IgG/IgM RAPID TESTE WAMA LOTE - 21G075,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,* RT-qPCR (Transcricao Reversa seguida de Reacao em Cadeia da Polimerase em Tempo Real).,,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,coronavirusnCoV,Novo coronavírus (2019-nCoV),SNOF,Swab naso-orofaríngeo,* METODO: RT_qPCR (Transcricao Reversa seguida de Reacao em Cadeia da Polimerase em Tempo Real),,,por,,,,,,,MS,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,BRNomeExameGAL,,,,,,,,,,,,,,,,,,,Fully Specified,por
